   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:31 - 17.10.06 11:32
                                                                                 
 Ring :   1.2 GeV   300.1 mA -  300.7 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.64048 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  11.55228  11.55236    0.0034  23491879  28075249     -1081
  11.55186  11.55195    0.0034  23488679  28077149       -14
  11.55144  11.55152    0.0034  23498879  28093349     -1081
  11.55103  11.55110    0.0034  23484979  28105949      -281
  11.55061  11.55066    0.0034  23491079  28104849      -548
  11.55019  11.55022    0.0034  23490879  28110149      -548
  11.54978  11.54980    0.0034  23496679  28117649      -548
  11.54936  11.54939    0.0034  23493479  28112549      -814
  11.54894  11.54899    0.0034  23478579  28120049      -281
  11.54853  11.54860    0.0034  23488679  28122749     -1081
  11.54811  11.54821    0.0034  23483879  28137949       -14
  11.54769  11.54781    0.0034  23494279  28130449     -1348
  11.54728  11.54739    0.0034  23486279  28137949      -281
  11.54686  11.54696    0.0034  23491679  28151749     -1081
  11.54644  11.54653    0.0034  23488679  28144549      -281
  11.54603  11.54610    0.0034  23492579  28164649      -546
  11.54561  11.54568    0.0034  23472179  28149949      -814
  11.54519  11.54526    0.0034  23472979  28161149      -548
  11.54478  11.54485    0.0034  23466579  28163549     -1081
  11.54436  11.54444    0.0034  23473279  28178949      -281
  11.54394  11.54403    0.0034  23475379  28181649     -1348
  11.54353  11.54362    0.0034  23480479  28179549       -14
  11.54311  11.54321    0.0034  23454079  28163749     -1081
  11.54269  11.54280    0.0034  23471879  28183249      -548
  11.54228  11.54240    0.0034  23467079  28196349     -1081
  11.54186  11.54198    0.0034  23478879  28200349      -814
  11.54144  11.54157    0.0034  23461279  28200349      -548
  11.54103  11.54113    0.0034  23466579  28201349     -1081
  11.54061  11.54070    0.0034  23463879  28214449      -281
  11.54019  11.54026    0.0034  23479379  28231249     -1348
  11.53978  11.53984    0.0034  23464979  28235749      -281
  11.53936  11.53943    0.0034  23480579  28235549     -1346
  11.53894  11.53904    0.0034  23458879  28240049      -281
  11.53853  11.53864    0.0034  23476179  28266449     -1081
  11.53811  11.53825    0.0034  23479379  28269349      -548
  11.53769  11.53784    0.0034  23483079  28262749      -814
  11.53728  11.53743    0.0034  23480479  28276849     -1081
  11.53686  11.53700    0.0034  23486579  28278949      -281
  11.53644  11.53657    0.0034  23498879  28297149     -1348
  11.53603  11.53614    0.0034  23479079  28297949      -281
  11.53561  11.53571    0.0034  23472479  28297949     -1348
  11.53519  11.53529    0.0034  23480479  28312349       -14
  11.53478  11.53489    0.0034  23481779  28335249     -1081
  11.53436  11.53447    0.0034  23486879  28327749      -548
  11.53394  11.53406    0.0034  23475679  28323249     -1081
  11.53353  11.53365    0.0034  23475379  28329649      -814
  11.53311  11.53324    0.0034  23471679  28338749      -548
  11.53269  11.53283    0.0034  23477679  28352949     -1079
  11.53228  11.53242    0.0034  23478079  28340549      -281
  11.53186  11.53200    0.0034  23458079  28342949     -1348
  11.53144  11.53158    0.0034  23478279  28344049       -14
  11.53103  11.53115    0.0034  23476679  28362749     -1348
  11.53061  11.53071    0.0034  23472679  28362949      -281
  11.53019  11.53028    0.0034  23483079  28372349     -1348
  11.52978  11.52985    0.0034  23461479  28361349      -281
  11.52936  11.52944    0.0034  23457479  28372349      -814
  11.52894  11.52904    0.0034  23464479  28385349      -814
  11.52853  11.52865    0.0034  23465479  28386749      -281
  11.52811  11.52825    0.0034  23467379  28393149     -1348
  11.52769  11.52785    0.0034  23463879  28385149       -14
  11.52728  11.52743    0.0034  23474079  28400549     -1348
  11.52686  11.52700    0.0034  23465479  28416549      -281
  11.52644  11.52657    0.0034  23463679  28419749     -1081
  11.52603  11.52614    0.0034  23474179  28427049      -279
  11.52561  11.52572    0.0034  23447879  28418149     -1081
  11.52519  11.52530    0.0034  23465779  28428849      -814
  11.52478  11.52489    0.0034  23459379  28444849      -281
  11.52436  11.52448    0.0034  23457279  28434149     -1081
  11.52394  11.52406    0.0034  23450579  28435249      -281
  11.52353  11.52365    0.0034  23446279  28450149     -1348
  11.52311  11.52324    0.0034  23452679  28451249       -14
  11.52269  11.52283    0.0034  23450879  28460549     -1081
  11.52228  11.52242    0.0034  23453479  28450749      -281
  11.52186  11.52200    0.0034  23444479  28454949     -1081
  11.52144  11.52158    0.0034  23448179  28460849      -548
  11.52103  11.52115    0.0034  23446079  28474749      -814
  11.52061  11.52072    0.0034  23456979  28477149      -814
  11.52019  11.52028    0.0034  23444479  28487249      -281
  11.51978  11.51986    0.0034  23430079  28479749     -1081
  11.51936  11.51945    0.0034  23453679  28488449       -12
  11.51894  11.51905    0.0034  23449779  28481949     -1348
  11.51853  11.51865    0.0034  23459079  28506749       -14
  11.51811  11.51826    0.0034  23443379  28505949     -1081
  11.51769  11.51786    0.0034  23447879  28510449      -548
  11.51728  11.51744    0.0034  23430279  28516549      -814
  11.51686  11.51701    0.0034  23439079  28517349      -814
  11.51644  11.51658    0.0034  23436179  28526449      -548
  11.51603  11.51615    0.0034  23433279  28526749      -814
  11.51561  11.51572    0.0034  23427679  28520849       -14
  11.51519  11.51531    0.0034  23426079  28530149     -1348
  11.51478  11.51489    0.0034  23436479  28534149       -14
  11.51436  11.51449    0.0034  23420479  28527749     -1348
  11.51394  11.51407    0.0034  23425279  28525149      -548
  11.51353  11.51366    0.0034  23419679  28533949     -1081
  11.51311  11.51325    0.0034  23424679  28531249      -814
  11.51269  11.51284    0.0034  23429679  28562049      -813
  11.51228  11.51243    0.0034  23415679  28557349      -814
  11.51186  11.51202    0.0034  23411679  28556049      -548
  11.51144  11.51159    0.0034  23411679  28548849     -1348
  11.51103  11.51116    0.0034  23406879  28560049      -281
  11.51061  11.51073    0.0034  23408479  28558949     -1614
  11.51019  11.51030    0.0034  23408179  28570149       -14
  11.50978  11.50987    0.0034  23396179  28577949     -1348
  11.50936  11.50945    0.0034  23397779  28575249      -548
  11.50894  11.50906    0.0034  23401479  28588849     -1081
  11.50853  11.50866    0.0034  23397479  28582949      -814
  11.50811  11.50827    0.0034  23389779  28569149      -548
  11.50769  11.50786    0.0034  23383379  28577949     -1348
  11.50728  11.50745    0.0034  23397779  28591749      -281
  11.50686  11.50701    0.0034  23385279  28606449     -1348
  11.50644  11.50658    0.0034  23382079  28583749      -281
  11.50603  11.50616    0.0034  23386379  28602349     -1346
  11.50561  11.50572    0.0034  23374279  28604549      -281
  11.50519  11.50530    0.0034  23386879  28600849     -1081
  11.50478  11.50489    0.0034  23375879  28603749      -814
  11.50436  11.50448    0.0034  23369779  28599249      -814
  11.50394  11.50407    0.0034  23350279  28590749     -1348
  11.50353  11.50366    0.0034  23379379  28623549      -281
  11.50311  11.50324    0.0034  23367879  28617649     -1614
  11.50269  11.50283    0.0034  23360179  28602949       -14
  11.50228  11.50242    0.0034  23339679  28600049     -1614
  11.50186  11.50201    0.0034  23347879  28623549      -281
  11.50144  11.50159    0.0034  23344979  28622749     -1348
  11.50103  11.50116    0.0034  23336179  28602949      -548
  11.50061  11.50072    0.0034  23320479  28585349      -814
  11.50019  11.50029    0.0034  23297279  28568349      -548
  11.49978  11.49986    0.0034  23288479  28569649      -548
  11.49936  11.49945    0.0034  23279079  28553649     -1348
  11.49894  11.49905    0.0034  23265579  28547649       -12
  11.49853  11.49865    0.0034  23236479  28526949     -1348
  11.49811  11.49826    0.0034  23230079  28521649      -281
  11.49769  11.49785    0.0034  23228979  28512049     -1348
  11.49728  11.49744    0.0034  23215079  28536349      -281
  11.49686  11.49701    0.0034  23216679  28509149     -1081
  11.49644  11.49657    0.0034  23182879  28506149      -281
  11.49603  11.49614    0.0034  23187079  28489649      -548
  11.49561  11.49572    0.0034  23171679  28481349     -1081
  11.49519  11.49530    0.0034  23162879  28498949      -281
  11.49478  11.49489    0.0034  23155379  28480549     -1348
  11.49436  11.49448    0.0034  23145779  28473649       252
  11.49394  11.49407    0.0034  23146079  28479249     -1348
  11.49353  11.49365    0.0034  23133479  28483549       -14
  11.49311  11.49324    0.0034  23136979  28477649     -1348
  11.49269  11.49283    0.0034  23130279  28466449      -548
  11.49228  11.49242    0.0034  23123179  28467949      -813
  11.49186  11.49201    0.0034  23100479  28449649      -814
  11.49144  11.49159    0.0034  23097779  28446149      -548
  11.49103  11.49116    0.0034  23097279  28458149     -1081
  11.49061  11.49073    0.0034  23089479  28449949       -14
  11.49019  11.49029    0.0034  23085479  28456849     -1614
  11.48978  11.48986    0.0034  23082579  28458749       -14
  11.48936  11.48945    0.0034  23086579  28473149     -1614
  11.48894  11.48906    0.0034  23101479  28486749      -281
  11.48853  11.48866    0.0034  23096179  28502449     -1081
  11.48811  11.48827    0.0034  23110079  28510749      -814
  11.48769  11.48786    0.0034  23108479  28520549      -548
  11.48728  11.48745    0.0034  23131379  28538749     -1614
  11.48686  11.48702    0.0034  23132979  28557149      -281
  11.48644  11.48659    0.0034  23127379  28555749     -1614
  11.48603  11.48616    0.0034  23130279  28576349      -281
  11.48561  11.48573    0.0034  23154579  28618049     -1880
  11.48519  11.48532    0.0034  23163879  28638949       -14
  11.48478  11.48491    0.0034  23166579  28633649     -1348
  11.48436  11.48449    0.0034  23163879  28643549     -1081
  11.48394  11.48408    0.0034  23168979  28649349      -814
  11.48353  11.48367    0.0034  23180479  28669949     -1081
  11.48311  11.48326    0.0034  23203879  28683549      -814
  11.48269  11.48285    0.0034  23176479  28668549     -1348
  11.48228  11.48244    0.0034  23168979  28682749      -281
  11.48186  11.48202    0.0034  23187079  28714449     -1348
  11.48144  11.48160    0.0034  23202279  28716049      -281
  11.48103  11.48117    0.0034  23211379  28735249     -1348
  11.48061  11.48074    0.0034  23208979  28740849      -548
  11.48019  11.48031    0.0034  23204979  28740049     -1348
  11.47978  11.47988    0.0034  23220679  28774749      -814
  11.47936  11.47947    0.0034  23218579  28784349     -1081
  11.47894  11.47907    0.0034  23234079  28806449     -1079
  11.47853  11.47867    0.0034  23231879  28797349      -548
  11.47811  11.47828    0.0034  23237479  28798949     -1614
  11.47769  11.47787    0.0034  23245479  28827749       -14
  11.47728  11.47746    0.0034  23249479  28836549     -1614
  11.47686  11.47703    0.0034  23247879  28831749      -548
  11.47644  11.47660    0.0034  23231879  28839249     -1081
  11.47603  11.47616    0.0034  23248679  28850149      -548
  11.47561  11.47573    0.0034  23250579  28860049     -1081
  11.47519  11.47532    0.0034  23246079  28856049      -814
  11.47478  11.47490    0.0034  23232679  28859549      -548
  11.47436  11.47449    0.0034  23223679  28856849     -1348
  11.47394  11.47408    0.0034  23226279  28871549      -281
  11.47353  11.47366    0.0034  23229779  28875249     -1614
  11.47311  11.47325    0.0034  23232679  28864349       252
  11.47269  11.47284    0.0034  23212179  28874149     -1081
  11.47228  11.47243    0.0034  23235179  28880549      -546
  11.47186  11.47202    0.0034  23230879  28900049     -1081
  11.47144  11.47159    0.0034  23231879  28900549      -548
  11.47103  11.47116    0.0034  23210579  28880049      -814
  11.47061  11.47073    0.0034  23204179  28894449     -1081
  11.47019  11.47029    0.0034  23213279  28896349      -548
  11.46978  11.46986    0.0034  23209479  28908049     -1081
  11.46936  11.46945    0.0034  23214879  28907549       -14
  11.46894  11.46905    0.0034  23187379  28888349     -1348
  11.46853  11.46866    0.0034  23199079  28891549       -14
  11.46811  11.46826    0.0034  23200179  28903249     -1081
  11.46769  11.46786    0.0034  23204179  28923249      -548
  11.46728  11.46745    0.0034  23189779  28913149      -548
  11.46686  11.46702    0.0034  23164679  28897649      -548
  11.46644  11.46658    0.0034  23187679  28902449      -281
  11.46603  11.46616    0.0034  23180979  28929349      -814
  11.46561  11.46573    0.0034  23179679  28926149      -279
  11.46519  11.46531    0.0034  23175079  28917949     -1081
  11.46478  11.46490    0.0034  23161479  28898949       252
  11.46436  11.46449    0.0034  23176179  28914949     -1081
  11.46394  11.46407    0.0034  23161479  28931549       -14
  11.46353  11.46366    0.0034  23167079  28923249      -814
  11.46311  11.46325    0.0034  23147379  28908049      -548
  11.46269  11.46284    0.0034  23141779  28926949      -281
  11.46228  11.46243    0.0034  23154879  28922749      -548
  11.46186  11.46202    0.0034  23159079  28949149       -14
  11.46144  11.46160    0.0034  23150879  28944049     -1081
  11.46103  11.46117    0.0034  23139379  28929949       -14
  11.46061  11.46074    0.0034  23138079  28934149     -1081
  11.46019  11.46030    0.0034  23151379  28947549       -14
  11.45978  11.45987    0.0034  23146279  28955549      -814
  11.45936  11.45946    0.0034  23133479  28950749      -281
  11.45894  11.45906    0.0034  23129579  28964549      -546
  11.45853  11.45866    0.0034  23138079  28960849      -814
  11.45811  11.45827    0.0034  23125479  28971249       -14
  11.45769  11.45786    0.0034  23129279  28960849      -814
  11.45728  11.45745    0.0034  23117779  28958149       -14
  11.45686  11.45703    0.0034  23117479  28969349     -1348
  11.45644  11.45659    0.0034  23112979  28972049       252
  11.45603  11.45616    0.0034  23114279  28960049     -1081
  11.45561  11.45574    0.0034  23110879  28966149      -281
  11.45519  11.45532    0.0034  23101779  28982449      -814
  11.45478  11.45491    0.0034  23098579  28957949      -814
  11.45436  11.45450    0.0034  23110279  28976349      -281
  11.45394  11.45408    0.0034  23091879  28981649      -814
  11.45353  11.45368    0.0034  23096179  28981349      -281
