   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:36 - 17.10.06 11:36
                                                                                 
 Ring :   1.2 GeV   300.7 mA -  300.5 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.64017 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  12.97311  12.97366    0.0034  29654279  51194749     -1348
  12.97269  12.97325    0.0034  29630879  51199749      -548
  12.97228  12.97284    0.0034  29627879  51206949     -1881
  12.97186  12.97243    0.0034  29636179  51230449      -548
  12.97144  12.97202    0.0034  29640979  51246949     -1881
  12.97103  12.97160    0.0034  29648379  51248649      -546
  12.97061  12.97117    0.0034  29634079  51242449     -1614
  12.97019  12.97073    0.0034  29642279  51274449     -1081
  12.96978  12.97029    0.0034  29652979  51285949     -1348
  12.96936  12.96987    0.0034  29646579  51300049     -1614
  12.96894  12.96946    0.0034  29644979  51288549     -1081
  12.96853  12.96906    0.0034  29644979  51286449     -1348
  12.96811  12.96867    0.0034  29652679  51325949      -814
  12.96769  12.96828    0.0034  29653779  51345149     -1881
  12.96728  12.96788    0.0034  29652479  51325349      -548
  12.96686  12.96747    0.0034  29647679  51326749     -1614
  12.96644  12.96704    0.0034  29650279  51348849      -814
  12.96603  12.96661    0.0034  29666079  51370949     -1614
  12.96561  12.96617    0.0034  29661779  51377349     -1348
  12.96519  12.96574    0.0034  29641279  51361149     -1081
  12.96478  12.96532    0.0034  29643379  51359749     -1614
  12.96436  12.96491    0.0034  29661179  51416449     -1079
  12.96394  12.96450    0.0034  29664979  51412849     -1614
  12.96353  12.96409    0.0034  29648979  51412049      -814
  12.96311  12.96368    0.0034  29640479  51403549     -1881
  12.96269  12.96327    0.0034  29644679  51412349      -814
  12.96228  12.96286    0.0034  29651679  51432849     -1881
  12.96186  12.96245    0.0034  29658079  51434749     -1081
  12.96144  12.96203    0.0034  29649479  51422749     -1081
  12.96103  12.96161    0.0034  29633479  51419749     -1348
  12.96061  12.96118    0.0034  29642079  51442449     -1081
  12.96019  12.96074    0.0034  29659679  51460849     -1614
  12.95978  12.96031    0.0034  29650879  51461949      -814
  12.95936  12.95989    0.0034  29636479  51455249     -1881
  12.95894  12.95948    0.0034  29639679  51482449      -814
  12.95853  12.95908    0.0034  29646079  51482749     -1614
  12.95811  12.95869    0.0034  29648679  51486149      -814
  12.95769  12.95829    0.0034  29656379  51509749     -1346
  12.95728  12.95790    0.0034  29628979  51482749      -814
  12.95686  12.95748    0.0034  29622079  51477949     -1081
  12.95644  12.95705    0.0034  29632179  51505349     -1348
  12.95603  12.95662    0.0034  29629779  51513149      -548
  12.95561  12.95619    0.0034  29617779  51498449     -1614
  12.95519  12.95576    0.0034  29616979  51501649      -548
  12.95478  12.95534    0.0034  29639079  51512349     -1881
  12.95436  12.95493    0.0034  29622579  51538749      -548
  12.95394  12.95451    0.0034  29624979  51532349     -1348
  12.95353  12.95410    0.0034  29611879  51518149     -1081
  12.95311  12.95369    0.0034  29606279  51519549     -1081
  12.95269  12.95328    0.0034  29609279  51548549     -1081
  12.95228  12.95287    0.0034  29620979  51549349      -548
  12.95186  12.95245    0.0034  29611679  51544049     -1614
  12.95144  12.95204    0.0034  29607879  51539549      -281
  12.95103  12.95162    0.0034  29611779  51570649     -1613
  12.95061  12.95119    0.0034  29603379  51564849      -281
  12.95019  12.95075    0.0034  29604179  51586749     -1348
  12.94978  12.95031    0.0034  29597779  51555549      -548
  12.94936  12.94989    0.0034  29593479  51564549     -1348
  12.94894  12.94948    0.0034  29604979  51588049      -814
  12.94853  12.94908    0.0034  29595079  51587549      -814
  12.94811  12.94868    0.0034  29592479  51597349     -1348
  12.94769  12.94829    0.0034  29595679  51587749      -548
  12.94728  12.94789    0.0034  29594079  51600549     -1614
  12.94686  12.94747    0.0034  29588479  51600549      -281
  12.94644  12.94705    0.0034  29594879  51625149     -1614
  12.94603  12.94661    0.0034  29588979  51623749      -548
  12.94561  12.94618    0.0034  29586879  51620849     -1348
  12.94519  12.94575    0.0034  29584179  51626149      -814
  12.94478  12.94533    0.0034  29580679  51645149     -1081
  12.94436  12.94492    0.0034  29592879  51652449     -1079
  12.94394  12.94451    0.0034  29588179  51670149      -814
  12.94353  12.94409    0.0034  29572479  51639549     -1348
  12.94311  12.94368    0.0034  29589279  51643549      -548
  12.94269  12.94327    0.0034  29572679  51657649     -1881
  12.94228  12.94286    0.0034  29580179  51678749      -548
  12.94186  12.94245    0.0034  29568179  51651249     -1614
  12.94144  12.94204    0.0034  29568179  51660849      -548
  12.94103  12.94162    0.0034  29556679  51666449     -1348
  12.94061  12.94118    0.0034  29568979  51688049     -1348
  12.94019  12.94075    0.0034  29568179  51694749     -1081
  12.93978  12.94032    0.0034  29544679  51681149     -1348
  12.93936  12.93989    0.0034  29551879  51685649     -1081
  12.93894  12.93948    0.0034  29548179  51690149     -1881
  12.93853  12.93908    0.0034  29548679  51711249      -548
  12.93811  12.93869    0.0034  29552679  51714949     -1881
  12.93769  12.93830    0.0034  29545879  51726349      -813
  12.93728  12.93790    0.0034  29541479  51712049     -1614
  12.93686  12.93748    0.0034  29558079  51718449     -1348
  12.93644  12.93706    0.0034  29546579  51728549     -1348
  12.93603  12.93663    0.0034  29544679  51734149     -1348
  12.93561  12.93620    0.0034  29538079  51727749     -1081
  12.93519  12.93576    0.0034  29540979  51738149     -1881
  12.93478  12.93535    0.0034  29560679  51780049      -814
  12.93436  12.93494    0.0034  29551379  51759749     -2148
  12.93394  12.93452    0.0034  29538079  51764049      -548
  12.93353  12.93411    0.0034  29529479  51781649     -2148
  12.93311  12.93370    0.0034  29544479  51781349     -1081
  12.93269  12.93329    0.0034  29547679  51796049     -1348
  12.93228  12.93288    0.0034  29545479  51797649     -1614
  12.93186  12.93247    0.0034  29526079  51773149     -1348
  12.93144  12.93205    0.0034  29526079  51785149     -1614
  12.93103  12.93164    0.0034  29537079  51835449     -1079
  12.93061  12.93121    0.0034  29554079  51821149     -1881
  12.93019  12.93077    0.0034  29525279  51809149      -814
  12.92978  12.93033    0.0034  29520479  51823249     -2148
  12.92936  12.92991    0.0034  29525479  51832349      -814
  12.92894  12.92950    0.0034  29532479  51844349     -1881
  12.92853  12.92910    0.0034  29527079  51844849     -1081
  12.92811  12.92871    0.0034  29513479  51841649     -1348
  12.92769  12.92832    0.0034  29506079  51841149     -1348
  12.92728  12.92791    0.0034  29522279  51855249     -1081
  12.92686  12.92750    0.0034  29528979  51863749     -1348
  12.92644  12.92708    0.0034  29516979  51869949      -814
  12.92603  12.92664    0.0034  29510079  51852849     -1881
  12.92561  12.92621    0.0034  29504479  51866749      -548
  12.92519  12.92578    0.0034  29511879  51888549     -1881
  12.92478  12.92536    0.0034  29520479  51900049      -814
  12.92436  12.92495    0.0034  29500979  51882749     -1348
  12.92394  12.92454    0.0034  29501679  51894949     -1079
  12.92353  12.92412    0.0034  29497779  51909649     -1081
  12.92311  12.92371    0.0034  29514879  51923249     -1348
  12.92269  12.92330    0.0034  29505479  51916349      -814
  12.92228  12.92289    0.0034  29503879  51908049     -1614
  12.92186  12.92248    0.0034  29496979  51916049      -548
  12.92144  12.92207    0.0034  29495079  51929149     -1614
  12.92103  12.92165    0.0034  29497779  51946449      -548
  12.92061  12.92121    0.0034  29481479  51931549     -1614
  12.92019  12.92078    0.0034  29471079  51933149      -814
  12.91978  12.92035    0.0034  29486879  51936349     -1081
  12.91936  12.91991    0.0034  29492679  51961649     -1348
  12.91894  12.91950    0.0034  29484979  51956549      -814
  12.91853  12.91910    0.0034  29482579  51954149     -1614
  12.91811  12.91871    0.0034  29480479  51958449      -548
  12.91769  12.91832    0.0034  29475379  51957949     -1614
  12.91728  12.91792    0.0034  29479279  51988549      -546
  12.91686  12.91750    0.0034  29477279  51980849     -1614
  12.91644  12.91708    0.0034  29470079  51966949      -814
  12.91603  12.91664    0.0034  29467679  51968349     -1348
  12.91561  12.91621    0.0034  29473279  51993349     -1081
  12.91519  12.91578    0.0034  29455879  51984349      -814
  12.91478  12.91536    0.0034  29466279  52002749     -1614
  12.91436  12.91494    0.0034  29454079  52000049      -548
  12.91394  12.91453    0.0034  29468679  51998949     -1348
  12.91353  12.91412    0.0034  29444979  51984549      -548
  12.91311  12.91371    0.0034  29456679  52011249     -1614
  12.91269  12.91330    0.0034  29450079  52013349      -548
  12.91228  12.91288    0.0034  29453279  52031549     -1614
  12.91186  12.91248    0.0034  29436679  52015249     -1081
  12.91144  12.91206    0.0034  29442879  52028349     -1081
  12.91103  12.91164    0.0034  29450279  52022449     -1348
  12.91061  12.91121    0.0034  29458979  52061649     -1079
  12.91019  12.91078    0.0034  29429279  52038149     -1614
  12.90978  12.91034    0.0034  29431079  52029149      -548
  12.90936  12.90991    0.0034  29429479  52025349     -1881
  12.90894  12.90950    0.0034  29434079  52047249      -548
  12.90853  12.90910    0.0034  29424179  52053149     -1614
  12.90811  12.90871    0.0034  29428179  52042149      -814
  12.90769  12.90832    0.0034  29416479  52038149     -1348
  12.90728  12.90792    0.0034  29410879  52054749     -1081
  12.90686  12.90751    0.0034  29414279  52051249     -1081
  12.90644  12.90708    0.0034  29403879  52072849     -1348
  12.90603  12.90665    0.0034  29401779  52052849      -548
  12.90561  12.90621    0.0034  29405779  52044849     -1614
  12.90519  12.90578    0.0034  29389479  52053349      -814
  12.90478  12.90536    0.0034  29404479  52090749     -1881
  12.90436  12.90495    0.0034  29396179  52068049      -548
  12.90394  12.90454    0.0034  29409579  52094449     -1613
  12.90353  12.90412    0.0034  29382079  52074949     -1081
  12.90311  12.90371    0.0034  29387379  52085349     -1348
  12.90269  12.90330    0.0034  29386279  52068049     -1081
  12.90228  12.90289    0.0034  29368179  52080549      -814
  12.90186  12.90247    0.0034  29376979  52092349     -1881
  12.90144  12.90206    0.0034  29374279  52100349      -548
  12.90103  12.90164    0.0034  29374279  52103549     -1881
  12.90061  12.90121    0.0034  29366079  52107549      -548
  12.90019  12.90078    0.0034  29367879  52110749     -1614
  12.89978  12.90034    0.0034  29369779  52105349      -814
  12.89936  12.89991    0.0034  29362879  52129349     -1348
  12.89894  12.89950    0.0034  29376179  52125949     -1081
  12.89853  12.89910    0.0034  29361779  52118749     -1081
  12.89811  12.89871    0.0034  29359879  52137149     -1348
  12.89769  12.89832    0.0034  29364479  52140049      -814
  12.89728  12.89791    0.0034  29374979  52176349     -1613
  12.89686  12.89750    0.0034  29343379  52148849      -548
  12.89644  12.89707    0.0034  29354079  52149649     -1881
  12.89603  12.89664    0.0034  29353779  52147549      -548
  12.89561  12.89620    0.0034  29352479  52167749     -1614
  12.89519  12.89577    0.0034  29345779  52171549     -1081
  12.89478  12.89535    0.0034  29341479  52172049     -1348
  12.89436  12.89494    0.0034  29332479  52169649     -1081
  12.89394  12.89452    0.0034  29346279  52180849     -1081
  12.89353  12.89410    0.0034  29351379  52174949     -1881
  12.89311  12.89369    0.0034  29344979  52194449      -548
  12.89269  12.89328    0.0034  29328979  52182149     -1881
  12.89228  12.89287    0.0034  29329779  52202949      -814
  12.89186  12.89246    0.0034  29331079  52201649     -1614
  12.89144  12.89204    0.0034  29339679  52219249      -814
  12.89103  12.89162    0.0034  29338579  52235249     -1614
  12.89061  12.89119    0.0034  29344779  52226249     -1079
  12.89019  12.89076    0.0034  29330579  52223249     -1081
  12.88978  12.89032    0.0034  29337779  52240549     -1614
  12.88936  12.88989    0.0034  29329279  52234449      -814
  12.88894  12.88948    0.0034  29334079  52258149     -1614
  12.88853  12.88908    0.0034  29315379  52254149      -548
  12.88811  12.88869    0.0034  29331879  52282749     -1881
  12.88769  12.88830    0.0034  29326279  52257149      -548
  12.88728  12.88790    0.0034  29331379  52275749     -1614
  12.88686  12.88748    0.0034  29329279  52284349     -1081
  12.88644  12.88706    0.0034  29336979  52296349     -1081
  12.88603  12.88662    0.0034  29323879  52306149     -1348
  12.88561  12.88619    0.0034  29311379  52299749     -1081
  12.88519  12.88576    0.0034  29313279  52300849     -1614
  12.88478  12.88534    0.0034  29313779  52309349      -548
  12.88436  12.88493    0.0034  29312179  52323549     -1881
  12.88394  12.88452    0.0034  29333079  52335649      -813
  12.88353  12.88410    0.0034  29311679  52304049     -1614
  12.88311  12.88369    0.0034  29307679  52316549     -1348
  12.88269  12.88328    0.0034  29310079  52347749     -1081
  12.88228  12.88287    0.0034  29313779  52348849     -1348
  12.88186  12.88246    0.0034  29300179  52344549     -1081
  12.88144  12.88205    0.0034  29296979  52344849     -1614
  12.88103  12.88163    0.0034  29303079  52356549      -814
  12.88061  12.88120    0.0034  29303079  52358749     -1881
  12.88019  12.88076    0.0034  29300679  52358449      -281
  12.87978  12.88032    0.0034  29293479  52370149     -2148
  12.87936  12.87990    0.0034  29295879  52356849      -814
  12.87894  12.87948    0.0034  29284179  52386449     -1614
  12.87853  12.87908    0.0034  29293479  52368849     -1081
  12.87811  12.87870    0.0034  29289479  52380049     -1081
  12.87769  12.87830    0.0034  29276979  52374949     -1614
  12.87728  12.87790    0.0034  29298379  52433249      -813
  12.87686  12.87749    0.0034  29294279  52391549     -1881
  12.87644  12.87706    0.0034  29283679  52400849      -548
  12.87603  12.87663    0.0034  29272479  52385649     -1614
  12.87561  12.87620    0.0034  29289779  52432349      -548
  12.87519  12.87576    0.0034  29278879  52420849     -1348
  12.87478  12.87534    0.0034  29286079  52424549     -1081
  12.87436  12.87493    0.0034  29263679  52407249     -1348
  12.87394  12.87452    0.0034  29265279  52430749     -1348
  12.87353  12.87411    0.0034  29273779  52444049      -814
  12.87311  12.87370    0.0034  29277779  52443249     -1614
  12.87269  12.87329    0.0034  29272679  52440549      -814
  12.87228  12.87287    0.0034  29257279  52424549     -1881
  12.87186  12.87246    0.0034  29262879  52455749      -814
  12.87144  12.87205    0.0034  29268479  52453149     -1881
  12.87103  12.87163    0.0034  29269779  52465649      -548
  12.87061  12.87120    0.0034  29255879  52454749     -1614
  12.87019  12.87077    0.0034  29257079  52483649     -1346
  12.86978  12.87033    0.0034  29249479  52479549     -1081
  12.86936  12.86990    0.0034  29248979  52490749     -1614
  12.86894  12.86949    0.0034  29258279  52486149      -814
  12.86853  12.86909    0.0034  29237279  52472849     -1614
  12.86811  12.86870    0.0034  29250079  52496849      -814
  12.86769  12.86830    0.0034  29253779  52513149     -1881
  12.86728  12.86790    0.0034  29252979  52516849      -814
  12.86686  12.86749    0.0034  29237279  52511249     -1881
  12.86644  12.86706    0.0034  29246579  52524349     -1081
  12.86603  12.86663    0.0034  29240479  52542149     -1348
  12.86561  12.86619    0.0034  29241279  52536049     -1348
  12.86519  12.86576    0.0034  29241279  52518949     -1348
  12.86478  12.86534    0.0034  29239379  52522949     -1881
  12.86436  12.86492    0.0034  29226279  52526949      -814
  12.86394  12.86451    0.0034  29245279  52544049     -1881
  12.86353  12.86410    0.0034  29246879  52583449      -813
  12.86311  12.86369    0.0034  29223379  52552349     -1881
  12.86269  12.86327    0.0034  29222879  52554449     -1081
  12.86228  12.86287    0.0034  29232979  52583549     -1348
  12.86186  12.86245    0.0034  29234279  52596849     -1348
  12.86144  12.86204    0.0034  29231879  52586749     -1081
  12.86103  12.86162    0.0034  29221279  52583549     -1614
  12.86061  12.86119    0.0034  29230579  52585349      -814
  12.86019  12.86075    0.0034  29228479  52594949     -1881
  12.85978  12.86032    0.0034  29230579  52620549      -548
  12.85936  12.85989    0.0034  29224479  52604349     -1881
  12.85894  12.85948    0.0034  29215079  52607749      -548
  12.85853  12.85908    0.0034  29211079  52611749     -1614
  12.85811  12.85869    0.0034  29222879  52653949      -814
  12.85769  12.85829    0.0034  29227679  52650949     -1348
  12.85728  12.85789    0.0034  29219879  52638949     -1081
  12.85686  12.85748    0.0034  29222079  52683749      -546
  12.85644  12.85706    0.0034  29227679  52674449     -1614
  12.85603  12.85662    0.0034  29224679  52684549      -548
