   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:39 - 17.10.06 11:39
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.6 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.63989 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  12.57728  12.57781    0.0034  28188979   8514979       252
  12.57686  12.57739    0.0034  28175679   8510719     -1348
  12.57644  12.57696    0.0034  28155879   8499779       252
  12.57603  12.57653    0.0034  28162579   8497379      -814
  12.57561  12.57609    0.0034  28180179   8492849       -14
  12.57519  12.57567    0.0034  28175879   8490449      -548
  12.57478  12.57525    0.0034  28165279   8490979      -281
  12.57436  12.57483    0.0034  28165279   8479109      -279
  12.57394  12.57442    0.0034  28150879   8478719      -814
  12.57353  12.57401    0.0034  28166079   8480049       252
  12.57311  12.57360    0.0034  28164479   8473649     -1081
  12.57269  12.57318    0.0034  28151879   8469919       519
  12.57228  12.57278    0.0034  28149779   8468849     -1081
  12.57186  12.57236    0.0034  28155679   8471519       519
  12.57144  12.57195    0.0034  28165779   8474179      -814
  12.57103  12.57152    0.0034  28152479   8473649       252
  12.57061  12.57109    0.0034  28148179   8467779      -548
  12.57019  12.57065    0.0034  28147379   8462979       -14
  12.56978  12.57022    0.0034  28158279   8466449      -281
  12.56936  12.56979    0.0034  28154279   8464049      -281
  12.56894  12.56938    0.0034  28136979   8465919       519
  12.56853  12.56899    0.0034  28135379   8460319      -281
  12.56811  12.56859    0.0034  28136679   8465649       252
  12.56769  12.56820    0.0034  28144979   8476979      -813
  12.56728  12.56780    0.0034  28132679   8478179       252
  12.56686  12.56738    0.0034  28122879   8470449       -14
  12.56644  12.56695    0.0034  28126079   8476049       -14
  12.56603  12.56652    0.0034  28140479   8481379      -281
  12.56561  12.56608    0.0034  28122279   8490979       -14
  12.56519  12.56565    0.0034  28127879   8497119       -14
  12.56478  12.56523    0.0034  28113479   8501919      -548
  12.56436  12.56482    0.0034  28117279   8513119       252
  12.56394  12.56441    0.0034  28118079   8523519      -814
  12.56353  12.56399    0.0034  28121779   8538179       252
  12.56311  12.56358    0.0034  28104979   8543519      -814
  12.56269  12.56317    0.0034  28105479   8554449       252
  12.56228  12.56276    0.0034  28113479   8566719      -281
  12.56186  12.56235    0.0034  28121479   8586979      -281
  12.56144  12.56193    0.0034  28098879   8600319       252
  12.56103  12.56150    0.0034  28116179   8624489      -813
  12.56061  12.56107    0.0034  28102579   8634449       252
  12.56019  12.56063    0.0034  28105479   8653379     -1081
  12.55978  12.56019    0.0034  28106879   8676319       252
  12.55936  12.55977    0.0034  28090279   8698449      -548
  12.55894  12.55936    0.0034  28107379   8716049       -14
  12.55853  12.55896    0.0034  28095679   8735249      -814
  12.55811  12.55857    0.0034  28104479   8761119      -281
  12.55769  12.55818    0.0034  28090579   8781919      -281
  12.55728  12.55777    0.0034  28088679   8804049      -814
  12.55686  12.55735    0.0034  28090579   8829119      -281
  12.55644  12.55692    0.0034  28106079   8854719     -1348
  12.55603  12.55648    0.0034  28080179   8881379       252
  12.55561  12.55605    0.0034  28078279   8900049     -1348
  12.55519  12.55562    0.0034  28076979   8923249       -14
  12.55478  12.55520    0.0034  28086579   8946979     -1081
  12.55436  12.55479    0.0034  28086079   8977649      -546
  12.55394  12.55438    0.0034  28064479   9001379      -814
  12.55353  12.55396    0.0034  28060679   9019519      -814
  12.55311  12.55355    0.0034  28070579   9048319      -281
  12.55269  12.55314    0.0034  28058579   9070449     -1348
  12.55228  12.55273    0.0034  28057779   9092579      -281
  12.55186  12.55232    0.0034  28052979   9109379     -1614
  12.55144  12.55190    0.0034  28066579   9133919       -14
  12.55103  12.55148    0.0034  28053479   9165649     -1614
  12.55061  12.55105    0.0034  28062079   9184579      -281
  12.55019  12.55060    0.0034  28050279   9211519     -1081
  12.54978  12.55017    0.0034  28051079   9236319      -548
  12.54936  12.54975    0.0034  28053779   9257649      -281
  12.54894  12.54934    0.0034  28048479   9280849     -1081
  12.54853  12.54895    0.0034  28047379   9295249      -281
  12.54811  12.54855    0.0034  28041779   9322979     -1348
  12.54769  12.54816    0.0034  28067179   9341739       254
  12.54728  12.54776    0.0034  28036679   9366449     -1348
  12.54686  12.54734    0.0034  28042879   9380049       -14
  12.54644  12.54691    0.0034  28034079   9407779     -1081
  12.54603  12.54648    0.0034  28037279   9415519       -14
  12.54561  12.54604    0.0034  28036679   9443519      -814
  12.54519  12.54561    0.0034  28027079   9457919      -548
  12.54478  12.54519    0.0034  28024179   9477649      -281
  12.54436  12.54478    0.0034  28021279   9490449     -1081
  12.54394  12.54437    0.0034  28036979   9509919       252
  12.54353  12.54396    0.0034  28027079   9523779     -1081
  12.54311  12.54354    0.0034  28004979   9535249       252
  12.54269  12.54313    0.0034  28008179   9547249     -1081
  12.54228  12.54272    0.0034  28013279   9557649       -14
  12.54186  12.54231    0.0034  28013779   9583519      -548
  12.54144  12.54190    0.0034  27996179   9584319      -281
  12.54103  12.54147    0.0034  27998279   9598609      -546
  12.54061  12.54104    0.0034  27982279   9599779      -548
  12.54019  12.54060    0.0034  27979379   9602449       252
  12.53978  12.54017    0.0034  27966279   9615249      -814
  12.53936  12.53975    0.0034  27946279   9614979       252
  12.53894  12.53934    0.0034  27929779   9626179     -1081
  12.53853  12.53895    0.0034  27926079   9625649       252
  12.53811  12.53856    0.0034  27904179   9625379      -814
  12.53769  12.53816    0.0034  27899879   9630179      -281
  12.53728  12.53776    0.0034  27888479   9626979      -281
  12.53686  12.53734    0.0034  27866279   9633379      -548
  12.53644  12.53691    0.0034  27872979   9639249       -14
  12.53603  12.53648    0.0034  27856679   9636319     -1081
  12.53561  12.53604    0.0034  27847379   9634179       519
  12.53519  12.53561    0.0034  27856179   9632049     -1081
  12.53478  12.53520    0.0034  27851879   9631779       252
  12.53436  12.53478    0.0034  27864679   9640759     -1079
  12.53394  12.53437    0.0034  27850879   9632319       252
  12.53353  12.53396    0.0034  27848979   9618979      -548
  12.53311  12.53355    0.0034  27845279   9626719      -281
  12.53269  12.53313    0.0034  27847079   9616579      -281
  12.53228  12.53272    0.0034  27839879   9614979      -814
  12.53186  12.53231    0.0034  27846879   9616049       252
  12.53144  12.53189    0.0034  27848479   9607519     -1348
  12.53103  12.53147    0.0034  27845279   9599249       252
  12.53061  12.53103    0.0034  27848679   9595779      -814
  12.53019  12.53060    0.0034  27855679   9576849       -14
  12.52978  12.53016    0.0034  27848679   9573379      -814
  12.52936  12.52974    0.0034  27850579   9563779       -14
  12.52894  12.52933    0.0034  27849479   9551779      -814
  12.52853  12.52893    0.0034  27857279   9542179      -814
  12.52811  12.52854    0.0034  27855679   9529919       -14
  12.52769  12.52815    0.0034  27865479   9510979     -1081
  12.52728  12.52774    0.0034  27864179   9507389       -12
  12.52686  12.52732    0.0034  27880679   9492579     -1348
  12.52644  12.52689    0.0034  27876979   9476849       252
  12.52603  12.52646    0.0034  27894279   9472319     -1348
  12.52561  12.52603    0.0034  27889479   9458179       -14
  12.52519  12.52559    0.0034  27892479   9446719     -1081
  12.52478  12.52518    0.0034  27886579   9433649      -281
  12.52436  12.52476    0.0034  27902279   9422449      -548
  12.52394  12.52435    0.0034  27895379   9410979     -1081
  12.52353  12.52394    0.0034  27900979   9396319       252
  12.52311  12.52353    0.0034  27912179   9389649     -1348
  12.52269  12.52312    0.0034  27897279   9385119       -14
  12.52228  12.52271    0.0034  27901279   9365379     -1348
  12.52186  12.52230    0.0034  27908979   9358449       -14
  12.52144  12.52188    0.0034  27896979   9349649     -1081
  12.52103  12.52146    0.0034  27888179   9333919      -281
  12.52061  12.52102    0.0034  27900179   9334009      -546
  12.52019  12.52059    0.0034  27891679   9324849      -814
  12.51978  12.52015    0.0034  27906579   9320049      -548
  12.51936  12.51973    0.0034  27891379   9308579     -1081
  12.51894  12.51932    0.0034  27881479   9303249       -14
  12.51853  12.51892    0.0034  27879079   9300049     -1081
  12.51811  12.51853    0.0034  27886579   9297649       252
  12.51769  12.51814    0.0034  27887679   9290179     -1081
  12.51728  12.51773    0.0034  27875379   9282979       -14
  12.51686  12.51731    0.0034  27862279   9278979      -548
  12.51644  12.51688    0.0034  27868979   9275519       -14
  12.51603  12.51645    0.0034  27875879   9270179      -281
  12.51561  12.51601    0.0034  27861279   9269119      -814
  12.51519  12.51559    0.0034  27863379   9267779       252
  12.51478  12.51517    0.0034  27852679   9270449      -814
  12.51436  12.51476    0.0034  27855679   9265649       252
  12.51394  12.51435    0.0034  27877979   9265989      -546
  12.51353  12.51393    0.0034  27848679   9258979       519
  12.51311  12.51353    0.0034  27836179   9261119      -548
  12.51269  12.51311    0.0034  27836679   9258979       252
  12.51228  12.51270    0.0034  27857279   9263779      -281
  12.51186  12.51229    0.0034  27844179   9252849       -14
  12.51144  12.51188    0.0034  27831079   9257119       252
  12.51103  12.51145    0.0034  27837279   9252849      -548
  12.51061  12.51102    0.0034  27839079   9255249       519
  12.51019  12.51058    0.0034  27849779   9258449     -1081
  12.50978  12.51015    0.0034  27844979   9251519       786
  12.50936  12.50973    0.0034  27834879   9252319      -548
  12.50894  12.50932    0.0034  27835079   9252319       252
  12.50853  12.50892    0.0034  27848479   9251249      -814
  12.50811  12.50853    0.0034  27839079   9254449       252
  12.50769  12.50813    0.0034  27827679   9248319       -14
  12.50728  12.50772    0.0034  27824979   9245979      -279
  12.50686  12.50731    0.0034  27824979   9250719       -14
  12.50644  12.50688    0.0034  27821279   9245919      -814
  12.50603  12.50644    0.0034  27820479   9241379       252
  12.50561  12.50601    0.0034  27802879   9241379      -548
  12.50519  12.50558    0.0034  27800979   9240049       252
  12.50478  12.50516    0.0034  27802279   9240849      -548
  12.50436  12.50475    0.0034  27814579   9238719       -14
  12.50394  12.50433    0.0034  27797479   9241119      -281
  12.50353  12.50392    0.0034  27782079   9236049      -281
  12.50311  12.50351    0.0034  27796979   9234179       -14
  12.50269  12.50309    0.0034  27812479   9238719      -814
  12.50228  12.50268    0.0034  27796679   9240319       519
  12.50186  12.50227    0.0034  27786879   9230719     -1081
  12.50144  12.50185    0.0034  27795879   9235779       519
  12.50103  12.50142    0.0034  27785479   9234719      -814
  12.50061  12.50099    0.0034  27805479   9241719       254
  12.50019  12.50055    0.0034  27787879   9240579      -548
  12.49978  12.50012    0.0034  27774079   9234719      -548
  12.49936  12.49970    0.0034  27769279   9235779       -14
  12.49894  12.49929    0.0034  27784179   9226449      -281
  12.49853  12.49889    0.0034  27777279   9233379       252
  12.49811  12.49850    0.0034  27763879   9223249      -814
  12.49769  12.49810    0.0034  27766079   9224319       519
  12.49728  12.49769    0.0034  27763079   9224849      -814
  12.49686  12.49728    0.0034  27758879   9218449       252
  12.49644  12.49685    0.0034  27750879   9209649      -814
  12.49603  12.49641    0.0034  27746079   9206449       -14
  12.49561  12.49598    0.0034  27726079   9198449      -281
  12.49519  12.49555    0.0034  27720979   9199779      -281
  12.49478  12.49513    0.0034  27718079   9193379      -548
  12.49436  12.49472    0.0034  27668479   9184319      -814
  12.49394  12.49431    0.0034  27657179   9170499       254
  12.49353  12.49390    0.0034  27604479   9148049     -1348
  12.49311  12.49348    0.0034  27553279   9129649       252
  12.49269  12.49307    0.0034  27491679   9104849     -1081
  12.49228  12.49266    0.0034  27426579   9083519       -14
  12.49186  12.49225    0.0034  27379679   9056319      -548
  12.49144  12.49183    0.0034  27341779   9042449      -548
  12.49103  12.49140    0.0034  27299079   9021919      -281
  12.49061  12.49097    0.0034  27255679   9008049     -1081
  12.49019  12.49053    0.0034  27227379   8991519       252
  12.48978  12.49010    0.0034  27193779   8971519     -1348
  12.48936  12.48968    0.0034  27169479   8960849       252
  12.48894  12.48927    0.0034  27167379   8953379     -1348
  12.48853  12.48888    0.0034  27169279   8960579      -281
  12.48811  12.48849    0.0034  27200679   8960579     -1081
  12.48769  12.48809    0.0034  27244979   8966449      -281
  12.48728  12.48768    0.0034  27285279   8983779      -546
  12.48686  12.48726    0.0034  27335679   8990719      -548
  12.48644  12.48684    0.0034  27385279   9010979      -281
  12.48603  12.48640    0.0034  27436679   9020579      -814
  12.48561  12.48597    0.0034  27474279   9038449       -14
  12.48519  12.48554    0.0034  27522579   9058979     -1348
  12.48478  12.48513    0.0034  27582579   9070979       252
  12.48436  12.48472    0.0034  27627379   9089119     -1081
  12.48394  12.48430    0.0034  27656979   9093649       -14
  12.48353  12.48389    0.0034  27708479   9108319      -814
  12.48311  12.48348    0.0034  27744979   9122179      -548
  12.48269  12.48307    0.0034  27756679   9126719      -548
  12.48228  12.48266    0.0034  27763379   9131519      -814
  12.48186  12.48225    0.0034  27765779   9140579       -14
  12.48144  12.48183    0.0034  27773779   9145379     -1081
  12.48103  12.48141    0.0034  27788979   9149919       252
  12.48061  12.48097    0.0034  27790279   9153919     -1348
  12.48019  12.48053    0.0034  27792379   9160099       254
  12.47978  12.48010    0.0034  27765779   9161119      -814
  12.47936  12.47968    0.0034  27786879   9162979      -281
