   9809     AichiSR  BL5S1
 FeO             22.09.01 11:46 - 22.09.01 11:48
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23042 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4442.500  9463.300  8296.400
  16.59858  16.59812    0.0235  44783258   2990957   1036764
  16.59794  16.59748    0.0235  44771658   2991107   1036534
  16.59731  16.59683    0.0235  44759758   2991377   1037144
  16.59667  16.59618    0.0235  44721658   2989697   1036724
  16.59603  16.59552    0.0235  44668058   2986907   1036644
  16.59539  16.59487    0.0235  44639858   2985947   1035384
  16.59475  16.59425    0.0235  44612758   2985497   1036264
  16.59411  16.59363    0.0235  44594958   2985067   1035804
  16.59347  16.59302    0.0235  44582958   2985457   1036764
  16.59283  16.59238    0.0235  44566158   2985187   1036954
  16.59219  16.59173    0.0235  44632258   2989927   1039404
  16.59156  16.59107    0.0235  44679858   2994547   1041504
  16.59092  16.59042    0.0235  44730658   2999097   1043104
  16.59028  16.58978    0.0235  44807358   3005407   1045784
  16.58964  16.58914    0.0235  44847458   3009297   1047154
  16.58900  16.58850    0.0235  44896358   3013387   1049604
  16.58836  16.58787    0.0235  44929558   3016637   1050484
  16.58772  16.58723    0.0235  44940258   3018057   1051744
  16.58708  16.58658    0.0235  45002958   3023287   1054374
  16.58644  16.58592    0.0235  45021858   3025587   1054764
  16.58581  16.58526    0.0235  45015958   3026497   1055184
  16.58517  16.58463    0.0235  45030658   3028377   1057324
  16.58453  16.58401    0.0235  45056258   3030937   1058394
  16.58389  16.58341    0.0235  45061758   3031507   1058884
  16.58325  16.58279    0.0235  45013558   3029937   1058124
  16.58261  16.58215    0.0235  45038558   3032267   1059764
  16.58197  16.58150    0.0235  45046958   3033417   1061714
  16.58133  16.58084    0.0235  44975558   3030397   1060074
  16.58069  16.58020    0.0235  44979458   3031167   1060344
  16.58006  16.57957    0.0235  44961658   3030937   1061264
  16.57942  16.57893    0.0235  44953358   3031617   1060874
  16.57878  16.57830    0.0235  44903458   3029407   1060534
  16.57814  16.57766    0.0235  44891258   3029787   1061524
  16.57750  16.57703    0.0235  44907358   3031777   1062254
