   9809     AichiSR  BL5S1
 220623-gamma-F  22.06.23 14:40 - 22.06.23 14:42
                                                                                 
 Ring :   1.2 GeV     0.0 mA -    0.0 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23048 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4431.900  9572.100  8149.900
  16.62797  16.62844    0.0235  16432168   2078288   4221840
  16.62733  16.62781    0.0235  16435068   2079358   4223860
  16.62669  16.62718    0.0235  16425368   2078748   4223490
  16.62606  16.62654    0.0235  16426768   2079588   4226000
  16.62542  16.62588    0.0235  16407868   2078218   4223830
  16.62478  16.62522    0.0235  16412668   2079318   4227310
  16.62414  16.62457    0.0235  16413268   2079358   4228940
  16.62350  16.62394    0.0235  16397968   2078478   4224250
  16.62286  16.62332    0.0235  16404568   2079358   4229100
  16.62222  16.62271    0.0235  16397268   2078788   4229520
  16.62158  16.62208    0.0235  16393768   2079208   4229970
  16.62094  16.62143    0.0235  16386468   2079018   4230020
  16.62031  16.62077    0.0235  16373168   2077568   4227810
  16.61967  16.62012    0.0235  16372068   2078248   4230200
  16.61903  16.61947    0.0235  16360368   2076608   4228720
  16.61839  16.61883    0.0235  16342268   2075648   4225200
  16.61775  16.61819    0.0235  16332168   2074848   4225970
  16.61711  16.61756    0.0235  16316868   2073398   4223820
  16.61647  16.61692    0.0235  16315868   2073708   4224370
  16.61583  16.61627    0.0235  16301968   2071908   4222650
  16.61519  16.61561    0.0235  16289868   2071488   4220650
  16.61456  16.61496    0.0235  16303168   2074008   4227770
  16.61392  16.61431    0.0235  16311568   2075308   4231310
  16.61328  16.61369    0.0235  16344568   2079668   4240260
  16.61264  16.61309    0.0235  16357068   2082108   4246800
  16.61200  16.61247    0.0235  16383968   2086768   4254620
  16.61136  16.61183    0.0235  16395168   2087158   4259300
  16.61072  16.61118    0.0235  16402168   2090788   4263870
  16.61008  16.61053    0.0235  16419568   2092278   4270150
  16.60944  16.60988    0.0235  16428968   2092808   4273460
  16.60881  16.60924    0.0235  16432068   2095528   4278480
  16.60817  16.60861    0.0235  16447968   2098808   4283260
  16.60753  16.60797    0.0235  16449168   2097548   4285120
  16.60689  16.60734    0.0235  16464468   2101298   4292130
  16.60625  16.60671    0.0235  16451568   2098808   4288370
  16.60561  16.60605    0.0235  16462468   2102288   4294920
  16.60497  16.60540    0.0235  16462568   2103048   4296850
  16.60433  16.60475    0.0235  16462968   2102328   4297700
  16.60369  16.60412    0.0235  16463668   2103858   4298850
  16.60306  16.60350    0.0235  16458568   2103738   4300750
  16.60242  16.60290    0.0235  16452068   2103098   4301830
  16.60178  16.60228    0.0235  16447768   2102938   4301090
  16.60114  16.60164    0.0235  16442368   2102598   4302830
  16.60050  16.60099    0.0235  16446168   2104048   4306710
  16.59986  16.60034    0.0235  16434168   2102478   4302900
  16.59922  16.59969    0.0235  16432768   2103018   4305200
  16.59858  16.59906    0.0235  16427068   2102938   4305720
  16.59794  16.59841    0.0235  16419868   2103168   4307110
  16.59731  16.59778    0.0235  16416568   2103048   4307400
  16.59667  16.59714    0.0235  16405068   2101798   4305230
  16.59603  16.59650    0.0235  16393668   2100108   4304280
  16.59539  16.59584    0.0235  16391868   2101328   4305870
  16.59475  16.59517    0.0235  16367668   2099728   4302860
  16.59411  16.59453    0.0235  16360268   2097208   4300440
